Date,Open*,High,Low,Close**,Volume,Market Cap
"Jan 31, 2017",10.56,10.75,10.55,10.73,"11,648,700","948,748,952"
"Jan 30, 2017",10.49,10.71,10.47,10.57,"8,042,180","934,593,362"
"Jan 29, 2017",10.56,10.57,10.45,10.48,"4,689,950","926,548,657"
"Jan 28, 2017",10.54,10.58,10.43,10.56,"6,580,700","933,378,690"
"Jan 27, 2017",10.58,10.61,10.44,10.54,"7,189,170","930,599,699"
"Jan 26, 2017",10.57,10.67,10.51,10.59,"8,465,020","934,844,928"
"Jan 25, 2017",10.62,10.62,10.48,10.57,"6,751,450","932,866,678"
"Jan 24, 2017",10.73,10.77,10.57,10.63,"8,327,330","938,004,330"
"Jan 23, 2017",10.71,10.84,10.67,10.82,"7,267,210","954,275,900"
"Jan 22, 2017",10.91,10.97,10.58,10.70,"8,678,620","943,567,856"
"Jan 21, 2017",10.60,10.98,10.58,10.91,"11,937,600","961,383,820"
"Jan 20, 2017",10.39,10.76,10.35,10.60,"10,992,800","933,854,252"
"Jan 19, 2017",10.24,10.44,10.18,10.40,"8,347,550","915,611,849"
"Jan 18, 2017",10.30,10.52,9.94,10.23,"10,788,200","900,365,728"
"Jan 17, 2017",9.64,10.61,9.54,10.30,"18,391,900","906,597,925"
"Jan 16, 2017",9.88,9.93,9.58,9.64,"14,937,400","847,706,513"
"Jan 15, 2017",9.83,10.00,9.60,9.90,"14,837,900","870,948,977"
"Jan 14, 2017",9.79,9.89,9.44,9.65,"20,085,800","847,990,590"
"Jan 13, 2017",9.83,9.85,9.51,9.77,"25,066,600","858,481,082"
"Jan 12, 2017",9.72,10.08,9.18,9.86,"30,453,800","866,237,622"
"Jan 11, 2017",10.54,10.66,9.46,9.72,"26,823,500","853,319,722"
"Jan 10, 2017",10.37,10.69,10.29,10.55,"10,879,700","926,031,183"
"Jan 09, 2017",10.31,10.78,10.14,10.33,"25,718,300","906,044,584"
"Jan 08, 2017",9.87,10.39,9.83,10.29,"16,676,600","902,576,769"
"Jan 07, 2017",10.24,10.28,9.59,9.87,"23,153,600","865,194,523"
"Jan 06, 2017",10.29,10.63,9.63,10.25,"29,471,800","898,845,928"
"Jan 05, 2017",11.29,11.89,9.40,10.25,"41,557,400","898,497,892"
"Jan 04, 2017",9.71,11.28,9.56,11.25,"41,051,200","985,515,893"
"Jan 03, 2017",8.37,10.00,8.32,9.73,"33,625,200","851,512,055"
"Jan 02, 2017",8.17,8.44,8.05,8.38,"14,579,600","733,331,654"
"Jan 01, 2017",7.98,8.47,7.98,8.17,"14,731,700","715,049,208"
