Date,Open*,High,Low,Close**,Volume,Market Cap
"Feb 28, 2019",136.28,138.85,135.66,136.75,"4,535,438,953","14,365,118,213"
"Feb 27, 2019",138.03,141.34,131.60,136.13,"4,469,776,860","14,298,070,644"
"Feb 26, 2019",139.65,139.98,136.58,138.09,"3,791,292,839","14,502,464,167"
"Feb 25, 2019",135.50,142.53,135.48,139.82,"4,914,392,068","14,682,597,926"
"Feb 24, 2019",158.90,165.55,135.85,135.85,"5,957,715,043","14,263,873,721"
"Feb 23, 2019",148.68,159.13,147.33,158.80,"4,519,468,458","16,670,632,412"
"Feb 22, 2019",146.07,149.27,145.21,149.09,"3,731,099,284","15,649,961,167"
"Feb 21, 2019",149.35,149.35,144.56,146.13,"3,995,766,856","15,337,145,738"
"Feb 20, 2019",145.17,149.55,142.50,149.55,"4,500,094,965","15,694,462,393"
"Feb 19, 2019",146.40,149.93,145.13,145.35,"5,310,842,625","15,250,901,019"
"Feb 18, 2019",133.03,147.69,133.00,146.10,"5,387,525,773","15,327,852,479"
"Feb 17, 2019",123.18,134.46,123.09,133.60,"4,236,081,130","14,014,695,490"
"Feb 16, 2019",122.40,124.13,122.30,123.26,"2,905,833,287","12,928,550,184"
"Feb 15, 2019",121.45,123.66,121.37,122.10,"3,021,741,615","12,805,280,766"
"Feb 14, 2019",122.42,124.45,121.33,121.39,"3,331,701,628","12,729,213,675"
"Feb 13, 2019",122.54,125.55,121.61,122.55,"3,386,585,799","12,849,605,819"
"Feb 12, 2019",121.18,123.47,119.60,122.57,"3,149,576,429","12,849,965,121"
"Feb 11, 2019",124.87,124.87,120.31,121.30,"3,222,473,887","12,714,795,026"
"Feb 10, 2019",119.41,124.85,117.11,124.81,"3,148,766,590","13,080,881,910"
"Feb 09, 2019",119.21,120.69,118.00,119.43,"2,884,650,400","12,515,870,173"
"Feb 08, 2019",104.65,119.81,104.19,119.27,"3,656,841,347","12,496,945,336"
"Feb 07, 2019",104.84,106.06,104.41,104.54,"2,326,764,622","10,951,652,648"
"Feb 06, 2019",107.57,107.57,102.93,104.92,"2,593,048,199","10,990,266,833"
"Feb 05, 2019",107.63,108.13,106.91,107.44,"2,515,863,999","11,253,035,388"
"Feb 04, 2019",107.63,108.70,107.07,107.82,"2,491,888,675","11,290,969,364"
"Feb 03, 2019",110.49,110.83,106.56,107.49,"2,519,334,757","11,254,870,706"
"Feb 02, 2019",107.47,110.65,106.76,110.43,"2,385,157,838","11,560,765,573"
"Feb 01, 2019",107.15,108.64,105.05,107.61,"2,541,271,519","11,263,815,610"
