Date,Open*,High,Low,Close**,Volume,Market Cap
"Feb 28, 2019",132.90,134.51,131.18,132.19,"281,575,851","2,332,748,075"
"Feb 27, 2019",134.33,135.52,130.19,132.79,"291,088,410","2,343,107,844"
"Feb 26, 2019",135.84,139.05,133.34,134.26,"327,672,295","2,368,915,181"
"Feb 25, 2019",130.02,139.38,130.02,135.87,"475,080,131","2,397,004,768"
"Feb 24, 2019",154.20,157.65,130.18,130.27,"556,592,899","2,297,963,405"
"Feb 23, 2019",144.88,153.26,142.36,153.26,"391,092,331","2,703,206,926"
"Feb 22, 2019",142.82,145.71,141.82,145.11,"321,600,349","2,559,341,440"
"Feb 21, 2019",147.92,147.92,141.22,142.93,"351,951,657","2,520,520,395"
"Feb 20, 2019",142.97,148.58,140.85,148.05,"402,662,737","2,610,658,250"
"Feb 19, 2019",144.31,150.86,142.87,143.30,"557,033,470","2,526,640,652"
"Feb 18, 2019",124.97,147.24,124.97,144.41,"685,321,231","2,545,790,168"
"Feb 17, 2019",122.23,125.04,121.15,124.69,"230,868,433","2,197,907,885"
"Feb 16, 2019",122.01,123.33,121.97,122.36,"191,430,981","2,156,696,757"
"Feb 15, 2019",122.18,123.41,121.59,121.96,"197,273,460","2,149,451,478"
"Feb 14, 2019",123.12,124.67,121.56,121.65,"242,536,735","2,143,745,070"
"Feb 13, 2019",123.38,126.94,121.81,123.15,"228,141,043","2,170,002,268"
"Feb 12, 2019",122.52,123.58,119.55,123.45,"236,077,048","2,174,933,530"
"Feb 11, 2019",127.69,127.69,121.84,122.51,"282,031,883","2,158,268,752"
"Feb 10, 2019",128.63,129.02,122.23,127.59,"285,347,998","2,247,451,285"
"Feb 09, 2019",129.93,130.48,126.06,128.64,"233,478,378","2,265,803,863"
"Feb 08, 2019",115.78,131.22,115.18,130.86,"392,818,315","2,304,674,878"
"Feb 07, 2019",115.18,117.57,114.18,115.15,"192,007,562","2,027,740,445"
"Feb 06, 2019",117.98,120.01,111.84,115.33,"289,253,747","2,030,777,404"
"Feb 05, 2019",119.03,119.91,117.20,117.71,"205,839,408","2,072,438,278"
"Feb 04, 2019",119.30,120.56,118.35,119.12,"207,822,688","2,097,108,276"
"Feb 03, 2019",121.79,121.97,117.48,118.83,"218,977,856","2,091,663,603"
"Feb 02, 2019",116.55,122.00,116.22,121.79,"251,181,380","2,143,595,618"
"Feb 01, 2019",114.80,118.15,112.07,116.56,"246,917,441","2,051,265,822"
