Date,Open*,High,Low,Close**,Volume,Market Cap
"Aug 31, 2019",279.65,283.95,273.72,279.94,"1,188,670,880","5,032,832,852"
"Aug 30, 2019",280.76,283.96,272.88,279.87,"1,333,960,561","5,031,070,653"
"Aug 29, 2019",292.25,292.25,277.67,280.74,"1,515,300,753","5,046,194,519"
"Aug 28, 2019",308.02,309.48,290.40,292.19,"1,471,533,020","5,251,514,387"
"Aug 27, 2019",311.16,312.50,304.25,308.04,"1,281,645,070","5,535,810,621"
"Aug 26, 2019",305.32,315.09,304.66,311.12,"1,400,335,086","5,590,622,645"
"Aug 25, 2019",307.59,310.74,302.55,305.60,"1,156,287,354","5,490,872,606"
"Aug 24, 2019",316.14,316.27,302.44,307.65,"1,374,366,115","5,527,034,123"
"Aug 23, 2019",311.32,317.58,305.73,316.83,"1,442,794,558","5,691,438,063"
"Aug 22, 2019",303.08,312.87,295.59,311.33,"1,476,522,149","5,592,067,524"
"Aug 21, 2019",316.28,316.28,293.93,302.99,"1,452,981,238","5,441,704,129"
"Aug 20, 2019",325.45,325.73,314.13,316.25,"1,115,713,726","5,679,257,104"
"Aug 19, 2019",316.73,326.88,313.97,325.61,"1,194,487,698","5,846,759,168"
"Aug 18, 2019",307.29,322.97,303.26,316.51,"1,132,352,694","5,682,902,163"
"Aug 17, 2019",310.58,312.83,301.68,307.28,"969,169,195","5,516,558,754"
"Aug 16, 2019",314.80,316.15,301.38,310.45,"1,466,483,371","5,572,942,270"
"Aug 15, 2019",312.17,320.92,282.04,314.58,"2,284,229,901","5,646,447,971"
"Aug 14, 2019",343.52,353.70,310.71,311.50,"1,915,331,290","5,590,600,886"
"Aug 13, 2019",330.25,348.50,328.32,343.68,"1,551,260,140","6,167,686,393"
"Aug 12, 2019",336.16,338.09,329.33,330.23,"1,150,597,729","5,925,637,086"
"Aug 11, 2019",315.89,340.19,315.71,336.20,"1,216,405,504","6,032,155,088"
"Aug 10, 2019",316.69,323.14,307.34,315.99,"1,236,137,481","5,669,016,593"
"Aug 09, 2019",333.68,334.57,312.11,316.62,"1,311,332,080","5,679,741,909"
"Aug 08, 2019",339.64,339.79,326.42,333.73,"1,206,905,812","5,986,043,211"
"Aug 07, 2019",333.79,342.22,331.15,339.61,"1,226,299,625","6,090,824,526"
"Aug 06, 2019",346.81,352.30,330.54,333.58,"1,617,493,636","5,982,117,479"
"Aug 05, 2019",333.69,350.82,333.58,346.76,"1,791,977,352","6,217,888,009"
"Aug 04, 2019",333.06,337.46,329.07,333.67,"1,364,528,841","5,982,644,434"
"Aug 03, 2019",326.65,339.62,325.40,332.75,"1,507,071,290","5,965,406,241"
"Aug 02, 2019",328.72,331.44,322.77,326.82,"1,521,358,677","5,858,646,056"
"Aug 01, 2019",326.59,329.05,320.07,328.76,"1,485,593,980","5,892,751,618"
