Date,Open*,High,Low,Close**,Volume,Market Cap
"Apr 30, 2019",0.294320,0.311631,0.293542,0.309476,"1,229,331,267","12,999,538,690"
"Apr 29, 2019",0.297422,0.299848,0.291652,0.294289,"890,911,784","12,361,611,828"
"Apr 28, 2019",0.296865,0.300466,0.295339,0.297426,"721,572,911","12,493,351,058"
"Apr 27, 2019",0.298541,0.300304,0.295307,0.296741,"785,963,315","12,464,603,664"
"Apr 26, 2019",0.289838,0.299020,0.287485,0.298502,"1,226,933,036","12,538,573,521"
"Apr 25, 2019",0.302224,0.306162,0.287667,0.289384,"1,191,205,196","12,155,572,105"
"Apr 24, 2019",0.321114,0.321282,0.296982,0.302318,"1,517,791,002","12,698,877,293"
"Apr 23, 2019",0.323844,0.328396,0.320919,0.321222,"1,077,333,990","13,492,933,875"
"Apr 22, 2019",0.322277,0.329350,0.320237,0.323934,"1,131,094,080","13,606,823,301"
"Apr 21, 2019",0.328678,0.329627,0.318746,0.322449,"1,005,803,846","13,533,407,430"
"Apr 20, 2019",0.331871,0.333213,0.324969,0.328476,"931,570,799","13,786,384,592"
"Apr 19, 2019",0.337062,0.337147,0.329577,0.331902,"1,025,167,554","13,930,181,415"
"Apr 18, 2019",0.335476,0.345289,0.335335,0.337065,"1,092,731,769","14,146,855,828"
"Apr 17, 2019",0.327157,0.340327,0.322388,0.335453,"1,137,811,633","14,079,207,980"
"Apr 16, 2019",0.320998,0.327308,0.319261,0.327218,"799,796,781","13,733,570,917"
"Apr 15, 2019",0.328841,0.331551,0.318090,0.320913,"934,107,164","13,468,978,197"
"Apr 14, 2019",0.326160,0.329421,0.324244,0.328809,"746,765,729","13,741,639,599"
"Apr 13, 2019",0.326386,0.334444,0.323714,0.326031,"976,688,780","13,625,508,289"
"Apr 12, 2019",0.330664,0.330868,0.321167,0.326346,"1,076,074,031","13,638,700,669"
"Apr 11, 2019",0.354828,0.354851,0.326826,0.330984,"1,641,951,210","13,832,528,015"
"Apr 10, 2019",0.349425,0.359778,0.348709,0.354792,"1,213,341,089","14,827,516,669"
"Apr 09, 2019",0.358307,0.358307,0.348536,0.349462,"1,076,688,924","14,604,743,889"
"Apr 08, 2019",0.361143,0.367036,0.351588,0.358234,"1,513,421,926","14,971,342,083"
"Apr 07, 2019",0.354406,0.365387,0.351689,0.359856,"1,398,086,395","15,021,731,305"
"Apr 06, 2019",0.361837,0.363441,0.351168,0.354405,"1,440,643,534","14,794,185,026"
"Apr 05, 2019",0.332685,0.374064,0.332630,0.361803,"2,359,353,481","15,103,004,666"
"Apr 04, 2019",0.342286,0.348977,0.329070,0.332513,"1,599,115,419","13,880,340,560"
"Apr 03, 2019",0.351309,0.371270,0.333735,0.342234,"2,544,122,431","14,286,134,859"
"Apr 02, 2019",0.312805,0.355870,0.312001,0.351499,"2,400,198,268","14,672,900,148"
"Apr 01, 2019",0.309195,0.313777,0.308910,0.312747,"836,123,225","13,043,585,711"
