Date,Open*,High,Low,Close**,Volume,Market Cap
"Mar 31, 2019",0.310730,0.311171,0.308150,0.309229,"652,757,652","12,896,872,922"
"Mar 30, 2019",0.307655,0.326784,0.306873,0.310632,"929,122,633","12,955,391,175"
"Mar 29, 2019",0.309269,0.311644,0.306235,0.307929,"854,583,316","12,842,645,325"
"Mar 28, 2019",0.312383,0.312452,0.307085,0.309246,"677,929,379","12,897,607,540"
"Mar 27, 2019",0.305421,0.312615,0.304067,0.312465,"781,951,318","13,031,827,698"
"Mar 26, 2019",0.303808,0.305060,0.298987,0.305060,"761,000,017","12,722,986,423"
"Mar 25, 2019",0.309446,0.309736,0.301453,0.304055,"750,245,385","12,681,109,120"
"Mar 24, 2019",0.312396,0.312453,0.308168,0.308992,"649,754,894","12,874,448,652"
"Mar 23, 2019",0.311343,0.313666,0.310130,0.312359,"611,853,725","13,014,768,156"
"Mar 22, 2019",0.311342,0.315092,0.310141,0.311541,"687,711,343","12,980,675,768"
"Mar 21, 2019",0.319960,0.320850,0.309338,0.312718,"824,129,023","13,029,696,678"
"Mar 20, 2019",0.319346,0.320777,0.314781,0.319610,"794,566,633","13,316,885,397"
"Mar 19, 2019",0.316756,0.320595,0.315351,0.319281,"672,954,616","13,228,510,122"
"Mar 18, 2019",0.317716,0.320667,0.314653,0.317440,"692,176,696","13,152,224,850"
"Mar 17, 2019",0.320387,0.320739,0.316497,0.317612,"530,234,054","13,159,356,178"
"Mar 16, 2019",0.315066,0.322413,0.314838,0.320468,"759,396,360","13,277,693,053"
"Mar 15, 2019",0.312733,0.316065,0.311575,0.315052,"636,037,517","13,053,269,086"
"Mar 14, 2019",0.313870,0.316362,0.311307,0.312955,"706,966,032","12,966,405,951"
"Mar 13, 2019",0.310611,0.320114,0.308660,0.314098,"827,163,024","13,013,743,791"
"Mar 12, 2019",0.311138,0.311773,0.307536,0.310201,"581,106,367","12,852,289,140"
"Mar 11, 2019",0.313175,0.314576,0.309417,0.311065,"671,951,311","12,888,076,063"
"Mar 10, 2019",0.314266,0.315795,0.311095,0.313107,"620,043,949","12,972,692,491"
"Mar 09, 2019",0.309751,0.317748,0.309367,0.313826,"763,946,051","13,002,493,406"
"Mar 08, 2019",0.315044,0.316385,0.308828,0.310087,"680,461,375","12,847,588,532"
"Mar 07, 2019",0.317192,0.319898,0.314548,0.314766,"716,447,226","13,041,438,381"
"Mar 06, 2019",0.316674,0.320833,0.311987,0.317031,"750,399,371","13,135,275,499"
"Mar 05, 2019",0.305095,0.317879,0.304082,0.316507,"786,832,982","13,113,543,971"
"Mar 04, 2019",0.312021,0.313120,0.302677,0.305133,"647,905,632","12,642,316,836"
"Mar 03, 2019",0.314857,0.316500,0.310925,0.312554,"548,503,372","12,949,767,221"
"Mar 02, 2019",0.316911,0.319301,0.312747,0.315126,"604,560,086","13,056,329,959"
"Mar 01, 2019",0.315066,0.323946,0.313620,0.317312,"752,723,591","13,146,898,194"
