Date,Open*,High,Low,Close**,Volume,Market Cap
"Sep 30, 2017",94.44,96.33,94.07,95.76,"28,498,000","1,451,285,633"
"Sep 29, 2017",97.30,97.78,91.22,94.50,"38,972,400","1,431,867,172"
"Sep 28, 2017",100.97,101.14,95.48,97.23,"41,822,000","1,472,813,810"
"Sep 27, 2017",92.75,102.91,92.64,101.04,"51,634,900","1,530,042,972"
"Sep 26, 2017",93.81,95.31,91.60,93.13,"32,540,800","1,409,765,794"
"Sep 25, 2017",89.37,94.23,89.12,93.64,"28,114,300","1,417,112,419"
"Sep 24, 2017",91.76,91.81,88.00,89.50,"22,224,000","1,354,030,337"
"Sep 23, 2017",88.03,92.12,86.96,91.85,"26,372,900","1,389,104,237"
"Sep 22, 2017",86.17,89.54,84.33,88.17,"28,179,100","1,331,873,538"
"Sep 21, 2017",95.33,95.75,85.17,86.24,"34,290,500","1,302,721,070"
"Sep 20, 2017",97.64,98.09,93.37,95.57,"34,198,900","1,443,569,783"
"Sep 19, 2017",100.83,101.28,93.70,97.72,"48,249,700","1,476,034,757"
"Sep 18, 2017",93.81,102.02,93.81,100.57,"63,732,100","1,518,696,881"
"Sep 17, 2017",94.97,96.36,89.22,93.74,"41,008,200","1,415,252,897"
"Sep 16, 2017",100.11,106.12,91.41,95.29,"71,163,504","1,438,109,044"
"Sep 15, 2017",83.13,103.69,73.17,99.85,"176,154,000","1,506,577,648"
"Sep 14, 2017",111.29,120.39,82.65,83.04,"133,553,000","1,252,517,271"
"Sep 13, 2017",111.81,113.16,102.39,111.33,"88,162,896","1,678,653,206"
"Sep 12, 2017",112.72,115.69,110.49,111.89,"40,402,700","1,686,620,234"
"Sep 11, 2017",113.05,116.24,110.47,112.75,"30,605,900","1,698,990,881"
"Sep 10, 2017",115.64,115.77,103.17,112.33,"50,725,200","1,692,132,575"
"Sep 09, 2017",118.19,119.73,113.17,116.27,"39,220,400","1,750,975,141"
"Sep 08, 2017",120.28,132.57,113.30,118.04,"159,066,000","1,777,198,083"
"Sep 07, 2017",121.39,124.76,116.60,120.84,"62,655,700","1,818,752,594"
"Sep 06, 2017",118.79,122.31,114.32,121.63,"64,604,400","1,830,051,375"
"Sep 05, 2017",106.75,122.63,95.81,118.82,"113,378,000","1,787,242,460"
"Sep 04, 2017",126.23,126.23,101.73,106.17,"89,194,704","1,596,374,767"
"Sep 03, 2017",124.93,129.29,115.74,126.01,"92,631,104","1,894,080,701"
"Sep 02, 2017",141.35,141.40,121.96,124.80,"128,849,000","1,875,445,761"
"Sep 01, 2017",140.65,150.09,136.49,141.20,"163,960,992","2,121,127,781"
