Date,Open*,High,Low,Close**,Volume,Market Cap
"Nov 30, 2017",170.49,195.39,156.53,180.14,"128,112,000","2,777,783,403"
"Nov 29, 2017",203.91,214.27,165.33,168.15,"178,828,000","2,591,497,371"
"Nov 28, 2017",175.35,203.21,173.17,203.21,"179,179,008","3,131,835,746"
"Nov 27, 2017",162.92,173.39,159.95,173.39,"81,489,696","2,671,589,288"
"Nov 26, 2017",168.57,168.72,159.76,163.37,"61,100,400","2,516,566,124"
"Nov 25, 2017",159.99,170.10,159.99,168.44,"64,076,700","2,593,909,211"
"Nov 24, 2017",158.62,162.94,156.76,160.03,"69,178,000","2,463,685,721"
"Nov 23, 2017",166.11,172.92,156.45,158.61,"109,392,000","2,441,141,983"
"Nov 22, 2017",142.08,173.45,141.14,165.95,"189,472,000","2,553,477,031"
"Nov 21, 2017",136.10,142.21,131.37,141.74,"72,701,504","2,179,643,580"
"Nov 20, 2017",129.50,140.55,128.49,135.76,"59,945,400","2,087,790,929"
"Nov 19, 2017",130.72,133.62,127.21,129.48,"42,133,000","1,990,643,585"
"Nov 18, 2017",126.60,135.01,123.53,130.80,"62,156,400","2,010,373,830"
"Nov 17, 2017",120.01,126.70,119.25,126.70,"47,127,700","1,946,821,109"
"Nov 16, 2017",121.24,128.09,118.50,120.31,"74,944,096","1,848,061,539"
"Nov 15, 2017",122.24,124.72,119.19,121.37,"49,976,700","1,863,957,656"
"Nov 14, 2017",123.62,124.20,118.63,122.35,"53,544,800","1,878,462,847"
"Nov 13, 2017",128.96,136.53,120.92,123.40,"116,200,000","1,893,707,210"
"Nov 12, 2017",119.60,133.68,110.62,123.86,"144,948,000","1,900,531,381"
"Nov 11, 2017",105.75,127.11,103.88,119.62,"107,708,000","1,834,925,367"
"Nov 10, 2017",121.34,121.67,101.76,105.59,"84,614,000","1,619,278,939"
"Nov 09, 2017",112.53,123.40,112.22,120.78,"86,864,600","1,851,746,657"
"Nov 08, 2017",99.82,115.94,99.14,113.32,"79,822,896","1,736,814,305"
"Nov 07, 2017",104.23,104.75,95.05,99.76,"81,253,296","1,528,681,781"
"Nov 06, 2017",86.42,102.92,86.15,102.92,"103,722,000","1,576,560,770"
"Nov 05, 2017",87.31,88.04,86.04,86.35,"27,619,800","1,322,357,279"
"Nov 04, 2017",87.90,88.48,85.50,87.30,"23,011,500","1,336,606,579"
"Nov 03, 2017",83.53,90.14,83.53,87.99,"37,321,100","1,346,717,668"
"Nov 02, 2017",85.66,86.08,81.68,83.76,"48,608,100","1,281,705,788"
"Nov 01, 2017",87.65,88.20,84.73,85.72,"36,899,300","1,311,246,353"
