Date,Open*,High,Low,Close**,Volume,Market Cap
"Feb 28, 2015",253.52,254.69,249.48,254.26,"13,949,300","3,531,776,636"
"Feb 27, 2015",236.44,256.65,236.44,253.83,"44,013,900","3,524,820,596"
"Feb 26, 2015",237.34,237.71,234.26,236.43,"13,619,400","3,282,272,605"
"Feb 25, 2015",238.89,239.34,235.53,237.47,"11,496,200","3,295,875,814"
"Feb 24, 2015",239.00,239.90,236.40,238.74,"14,200,400","3,312,489,904"
"Feb 23, 2015",235.99,240.11,232.42,238.89,"16,400,000","3,313,897,879"
"Feb 22, 2015",244.54,246.39,233.85,235.98,"19,527,000","3,272,629,326"
"Feb 21, 2015",243.75,255.32,243.18,244.53,"12,284,200","3,390,372,210"
"Feb 20, 2015",240.25,247.10,239.30,243.78,"23,876,700","3,379,032,908"
"Feb 19, 2015",236.41,242.67,235.59,240.28,"18,270,500","3,329,631,566"
"Feb 18, 2015",243.78,244.25,232.34,236.33,"25,200,800","3,273,812,262"
"Feb 17, 2015",233.42,245.77,232.31,243.61,"27,363,100","3,373,706,168"
"Feb 16, 2015",234.82,239.52,229.02,233.84,"28,153,700","3,237,573,873"
"Feb 15, 2015",257.51,265.61,227.68,234.82,"56,552,400","3,250,242,178"
"Feb 14, 2015",235.53,259.81,235.53,257.32,"49,732,500","3,560,717,936"
"Feb 13, 2015",221.97,240.26,221.26,235.43,"42,744,400","3,256,814,719"
"Feb 12, 2015",219.21,222.20,217.61,221.76,"15,206,200","3,066,996,120"
"Feb 11, 2015",219.73,223.41,218.07,219.18,"17,201,900","3,030,676,475"
"Feb 10, 2015",220.28,221.81,215.33,219.84,"21,115,100","3,038,850,985"
"Feb 09, 2015",223.39,223.98,217.02,220.11,"27,791,300","3,041,799,140"
"Feb 08, 2015",227.69,229.44,221.08,223.41,"17,145,200","3,086,537,315"
"Feb 07, 2015",222.63,230.30,222.61,227.75,"21,604,200","3,145,761,023"
"Feb 06, 2015",216.92,230.51,216.23,222.27,"24,435,300","3,069,076,711"
"Feb 05, 2015",227.66,239.40,214.73,217.11,"22,516,400","2,996,945,966"
"Feb 04, 2015",227.51,230.06,221.11,226.85,"26,594,300","3,130,520,358"
"Feb 03, 2015",237.45,245.96,224.48,227.27,"40,783,700","3,135,343,874"
"Feb 02, 2015",226.49,242.18,222.66,238.23,"30,612,100","3,285,797,305"
"Feb 01, 2015",216.87,231.57,212.01,226.97,"29,128,500","3,129,637,468"
