Date,Open*,High,Low,Close**,Volume,Market Cap
"May 31, 2019","8,320.29","8,586.66","8,172.55","8,574.50","25,365,190,957","152,059,886,414"
"May 30, 2019","8,661.76","9,008.31","8,221.27","8,319.47","29,246,528,551","147,525,141,134"
"May 29, 2019","8,718.59","8,755.85","8,482.73","8,659.49","23,473,479,966","153,537,047,655"
"May 28, 2019","8,802.76","8,807.02","8,634.72","8,719.96","24,226,919,267","154,590,202,287"
"May 27, 2019","8,674.07","8,907.17","8,668.70","8,805.78","27,949,839,564","156,093,754,762"
"May 26, 2019","8,055.21","8,687.52","7,924.67","8,673.22","26,677,970,091","153,725,486,067"
"May 25, 2019","7,991.89","8,117.93","7,965.98","8,052.54","22,256,813,107","142,708,188,838"
"May 24, 2019","7,881.70","8,140.72","7,824.45","7,987.37","25,919,126,991","141,539,115,575"
"May 23, 2019","7,677.27","7,943.79","7,533.20","7,881.85","24,457,107,820","139,654,107,035"
"May 22, 2019","7,956.29","7,997.61","7,615.99","7,680.07","24,719,473,175","136,063,898,960"
"May 21, 2019","7,977.97","8,062.17","7,843.34","7,963.33","25,127,245,056","141,065,573,610"
"May 20, 2019","8,196.92","8,200.97","7,678.78","7,978.31","23,843,404,340","141,315,695,728"
"May 19, 2019","7,267.96","8,261.94","7,267.96","8,197.69","25,902,422,040","145,185,076,705"
"May 18, 2019","7,341.66","7,447.27","7,251.50","7,271.21","21,354,286,562","128,761,727,083"
"May 17, 2019","7,886.93","7,929.15","7,038.12","7,343.90","30,066,644,905","130,034,777,633"
"May 16, 2019","8,194.50","8,320.82","7,729.61","7,884.91","33,167,197,581","139,599,559,278"
"May 15, 2019","7,989.37","8,216.42","7,899.11","8,205.17","28,344,112,920","145,254,332,460"
"May 14, 2019","7,807.88","8,268.71","7,696.39","7,994.42","32,031,452,227","141,508,656,735"
"May 13, 2019","6,971.18","8,047.41","6,898.28","7,814.92","28,677,672,181","138,316,573,807"
"May 12, 2019","7,203.51","7,503.87","6,815.77","6,972.37","27,773,333,680","123,389,710,222"
"May 11, 2019","6,379.67","7,333.00","6,375.70","7,204.77","28,867,562,329","127,488,435,181"
"May 10, 2019","6,175.82","6,434.62","6,161.52","6,378.85","19,419,875,368","112,863,284,035"
"May 09, 2019","5,982.32","6,183.04","5,982.32","6,174.53","16,784,645,411","109,238,600,750"
"May 08, 2019","5,849.48","5,989.98","5,794.72","5,982.46","15,320,605,300","105,829,143,585"
"May 07, 2019","5,745.60","5,988.18","5,741.40","5,829.50","18,026,409,033","103,112,368,557"
"May 06, 2019","5,791.69","5,802.96","5,653.69","5,746.81","15,737,171,804","101,640,471,056"
"May 05, 2019","5,831.07","5,833.86","5,708.04","5,795.71","14,808,830,723","102,494,420,158"
"May 04, 2019","5,769.20","5,886.89","5,645.47","5,831.17","17,567,780,766","103,112,021,259"
"May 03, 2019","5,505.55","5,865.88","5,490.20","5,768.29","18,720,780,006","101,986,240,859"
"May 02, 2019","5,402.42","5,522.26","5,394.22","5,505.28","14,644,460,907","97,330,112,147"
"May 01, 2019","5,350.91","5,418.00","5,347.65","5,402.70","13,679,528,236","95,501,110,091"
