Date,Open*,High,Low,Close**,Volume,Market Cap
"Jan 31, 2017",4.02,4.10,4.02,4.08,"15,799,800","202,257,334"
"Jan 30, 2017",3.86,4.02,3.86,4.02,"10,192,700","199,351,481"
"Jan 29, 2017",3.85,3.86,3.84,3.85,"2,804,420","190,910,291"
"Jan 28, 2017",3.85,3.87,3.84,3.85,"3,305,270","190,898,187"
"Jan 27, 2017",3.84,3.86,3.81,3.86,"5,049,680","190,988,507"
"Jan 26, 2017",3.71,3.84,3.71,3.83,"5,817,220","189,862,991"
"Jan 25, 2017",3.79,3.80,3.69,3.71,"6,863,540","183,877,336"
"Jan 24, 2017",3.84,3.84,3.78,3.79,"2,629,220","187,365,782"
"Jan 23, 2017",3.86,3.86,3.82,3.84,"2,725,110","189,765,618"
"Jan 22, 2017",3.90,3.92,3.82,3.84,"2,630,830","190,064,917"
"Jan 21, 2017",3.89,3.92,3.89,3.90,"2,717,700","193,053,346"
"Jan 20, 2017",3.86,3.91,3.84,3.89,"3,427,180","192,281,661"
"Jan 19, 2017",3.84,3.93,3.81,3.86,"4,090,650","190,764,055"
"Jan 18, 2017",3.94,3.95,3.78,3.84,"4,321,020","189,598,850"
"Jan 17, 2017",3.91,3.95,3.85,3.94,"4,816,480","194,519,766"
"Jan 16, 2017",3.92,3.96,3.87,3.90,"8,159,260","192,658,075"
"Jan 15, 2017",3.89,3.95,3.88,3.93,"9,341,360","193,747,582"
"Jan 14, 2017",3.89,3.95,3.87,3.90,"3,999,180","192,438,807"
"Jan 13, 2017",3.95,3.96,3.80,3.89,"7,720,620","191,902,491"
"Jan 12, 2017",3.84,4.02,3.78,3.96,"13,690,900","195,389,834"
"Jan 11, 2017",4.60,4.64,3.80,3.85,"21,863,300","189,604,833"
"Jan 10, 2017",4.30,4.68,4.29,4.59,"15,157,900","226,238,984"
"Jan 09, 2017",4.00,4.36,3.93,4.30,"11,165,200","211,907,900"
"Jan 08, 2017",3.96,4.02,3.90,3.99,"11,728,600","196,710,013"
"Jan 07, 2017",3.86,3.96,3.61,3.96,"14,628,400","194,746,308"
"Jan 06, 2017",4.30,4.35,3.84,3.86,"11,063,700","190,038,395"
"Jan 05, 2017",4.91,4.95,4.23,4.29,"19,196,000","211,212,252"
"Jan 04, 2017",4.63,4.84,4.63,4.84,"13,762,400","237,966,484"
"Jan 03, 2017",4.66,4.73,4.56,4.63,"10,055,700","227,483,921"
"Jan 02, 2017",4.52,4.74,4.48,4.65,"14,595,300","228,536,448"
"Jan 01, 2017",4.33,4.52,4.33,4.51,"11,337,500","221,718,275"
